long,lat,id,nombre,tipo,colectividad,telefono,fax,web,email,observaciones,calle_nombre,calle_altura,calle_cruce,piso,dpto,oficina,barrio,comuna,codigo_postal,codigo_postal_argentino
-58.3828383760342,-34.6001773278062,650,Cámara de Comercio de Estados Unidos en Argentina,Institución Profesional,Estadounidense,4371-4500,,http://www.amchamar.com.ar,amcham@amchamar.com.ar,,Viamonte,1133,,,,,San Nicolas,Comuna 1,1053,C1053ABW
-58.418207425455,-34.5773208535632,518,Embajada de Estados Unidos,Embajada,Estadounidense,5777-4533 / 5777-4656 Sec.Política,5777-4240 5777-4543,https://ar.usembassy.gov/es/,Bue-Pol@state.gov,,Cerviño,4350,,,,Política,Palermo,Comuna 14,1425,C1425AHN
-58.4183157640097,-34.5775861696944,457,Embajada de los EE.UU.,Embajada,Estadounidense,5777-4533 / 5777-4240,5777-4214,https://ar.usembassy.gov/,,,Av. Colombia,4300,,,,,Palermo,Comuna 14,,
-58.3830588201225,-34.6001859901364,684,Cámara de Comerio EE.UU.,Institución Cultural - Social,Estadounidense,4371-4500,,http://www.amchamar.com.ar/index.html,amcham@amchamar.com.ar,,Viamonte,1133,,8,,,San Nicolas,Comuna 1,1053,C1053ABW
-58.3770061659304,-34.6003215597692,651,Instituto Cultural Argentino-Norteamericano (ICANA),Institución Educativa,Estadounidense,53821500,,http://www.icana.org.ar/,secretaria_c@icana.org.ar,,Maipu,672,,,,,San Nicolas,Comuna 1,1006,C1006ACH
-58.4614410153377,-34.5464514067788,919,"Mutual Yugoslava ""Nas Dom""",Institución Cultural - Social,Ex - Yugoslava,4222-2791,,,,,Nuñez,1751,,,,,Nuñez,Comuna 13,1429,C1429BVE
-58.4599252915423,-34.5699316736966,723,Embajada,Embajada,Filipina,4554-4856 / 4554-4015,4554-9194,,pheba@fibertel.com.ar,,Zapiola,1701,,,,,Belgrano,Comuna 13,1426,C1426AUI
-58.4598694145501,-34.5699411536483,724,Consulado de Filipinas,Consulado,Filipina,4555-2130,,www.buenosairesrespe.dfa.gov.ph,pheba@fibertel.com.ar,,Zapiola,1701,,,,,Belgrano,Comuna 13,1426,C1426AUI
-58.3793208151759,-34.5953525172216,871,Embajada,Embajada,Finlandesa,4312-0600,4312-0670,,sanomat.bue@formin.fi,,Av. Santa Fe,846,,Piso 5º,,,Retiro,Comuna 1,1059,C1059ABP
-58.3792677915415,-34.5953488267713,872,Consulado de Finlandia,Consulado,Finlandesa,4312-0600 Fax 4312-0670,,www.finlandia.org.ar,sanomat.bue@formin.fi,,Av. Santa Fe,846,,Piso 5º,,,Retiro,Comuna 1,1059,C1059ABP
-58.3771329731424,-34.5935180195115,874,Consulado de Francia,Consulado,Francesa,4515-6900,,https://ar.ambafrance.org,ael.trannoy@diplomatie.gouv.fr; culturafrancia@gmail.com; ambafr@abaconet.com.ar,,Basavilbaso,1253,,,,,Retiro,Comuna 1,1006,C1006AAA
-58.3778196251037,-34.6042355957197,653,La Marseillaise,Institución Educativa,Francesa,3009-8178,,instituto-la-marseillaise.com,,,Esmeralda,339,,,,,San Nicolas,Comuna 1,1035,C1035ABG
-58.4600942831374,-34.5652482563391,726,La Ruelle,Gastronomía,Francesa,4787-5197,,www.facebook.com/le.ruelle,,,Echeverría,2845,,,,,Belgrano,Comuna 13,1428,C1428DRY
-58.3870815198955,-34.5926108320056,877,Josephina’s Café,Gastronomía,Francesa,4811-5464 / 4815-7197,,www.facebook.com/JosephinasCafe,info@josephinascafe.com.ar,,Guido,1532,,,,,Retiro,Comuna 1,1016,C1016AAB
-58.3856844013416,-34.6124161290536,606,Centro Vasco Frances,Gastronomía,Francesa,4381-5415,,rvascofrances.com.ar,,,Moreno,1370,,,,,Monserrat,Comuna 1,1091,C1091ABB
-58.371577447571,-34.6147011154329,607,La Pétanque,Gastronomía,Francesa,4342-7930,,www.brasseriepetanque.com,leticia@brasseriepetanque.com,,Defensa,596,,,,,Monserrat,Comuna 1,1065,C1065AAJ
-58.4685819871452,-34.5524548795911,911,Asociación Gastronómica Francesa en Argentina - LUCULLUS,Gastronomía,Francesa,4703-4060,,http://www.lucullus.com.ar/,info@lucullus.com.ar,,Amenábar,3348,,,,,Nuñez,Comuna 13,1429,C1429AEJ
-58.4088492199965,-34.5884949559601,792,Alianza Francesa de Buenos Aires,Institución Cultural - Social,Francesa,4822-5084,,www.alianzafrancesa.org.ar,afba.palermo@alianzafrancesa.org.ar,,Billinghurst,1926,,,,,Recoleta,Comuna 2,1425,C1425DTN
-58.3878349039383,-34.5895889696792,793,Hotel Club Francés,Institución Cultural - Social,Francesa,4812 5235,,http://www.hotelclubfrances.com.ar/,info@hotelclubfrances.com.ar,,Rodríguez Peña,1832,,,,,Recoleta,Comuna 2,1021,C1021ABN
-58.4601541328723,-34.5684339511153,725,Fleur de Sel,Gastronomía,Francesa,4783-5482,,www.fleurdesel.com.ar,reservas@fleurdesel.com.ar,,La Pampa,3040,,,,,Belgrano,Comuna 13,1428,C1428ECB
-58.3877700634204,-34.5895379519685,794,Hotel Club Francés,Institución Cultural - Social,Francesa,4811-0348,,hotelclubfrances.com.ar,,,Rodríguez Peña,1832,,,,,Recoleta,Comuna 2,1021,C1021ABN
-58.3807343758986,-34.589666365994,875,Cámara de Comercio e Industria Franco-Argentina (CCIFA),Institución Profesional,Francesa,4310-1000/1001 Fax 4310-1021,,,ccifa@ccifa.com.ar,,Av. Libertador,498,,17,,,Retiro,Comuna 1,1001,C1001ABR
-58.3801910263799,-34.5992240453881,652,Alianza Francesa de Buenos Aires - Le Bistrot de Patricia Curtois,Institución Cultural - Social,Francesa,4322-0068,,www.alianzafrancesa.org.ar,info@alianzafrancesa.org.ar,,Av. Córdoba,936,,,,,San Nicolas,Comuna 1,1054,C1054AAV
-58.3710477458111,-34.6008073963072,656,La Cigale,Gastronomía,Francesa,4893-2332,,www.facebook.com/lacigalebar,barcigale@yahoo.com.ar,,25 de mayo,597,,,,,San Nicolas,Comuna 1,1002,C1002ABK
-58.459012432681,-34.6267892926724,119,Alianza Francesa de Buenos Aires,Institución Cultural - Social,Francesa,4631-5166,,www.alianzafrancesa.org.ar,afba.flores@alianzafrancesa.org.ar,,Granaderos,61,,,,,Flores,Comuna 7,1406,C1406BCA
-58.3783455141389,-34.5934979248332,876,Almacén 1249,Gastronomía,Francesa,4312-7136,,msalazaralmacen1249.com.ar; www.facebook.com/almacen1249,,,Esmeralda,1249,,,,,Retiro,Comuna 1,1007,C1007ABQ
-58.4418513222527,-34.569136860396,458,Alianza Francesa de Buenos Aires,Institución Cultural - Social,Francesa,4772-1607,,www.alianzafrancesa.org.ar,afba.belgrano@alianzafrancesa.org.ar,,11 de Septiembre,950,,,,,Palermo,Comuna 14,1426,C1426BKF
-58.4367201569773,-34.5840812018516,459,Peugeot Lounge,Gastronomía,Francesa,6091-1610,,www.facebook.com/PeugeotLounge,Eugenia@barpeugeotlounge.com.ar,,Honduras,5624,,,,,Palermo,Comuna 14,1414,C1414BNF
-58.3738564480629,-34.5999625649471,655,Frenchie,Gastronomía,Francesa,4312-7335,,www.facebook.com/FrenchieBuenosAires,,,San Martín,687,,,,,San Nicolas,Comuna 1,1004,C1004AAM
-58.382671256416,-34.5917301108802,873,Embajada de Francia,Embajada,Francesa,4515-7030,4515-0120,,ambafr.argentine@gmail.com; maricel.barbosa@diplomatie.gouv.fr,,Cerrito,1399,,,,,Retiro,Comuna 1,1010,C1010ABA
-58.3769010898891,-34.6048562759085,654,Instituto Anglo Francés,Institución Educativa,Francesa,4328-6004,,iafweb.com.ar,,,Sarmiento,722,,,,,San Nicolas,Comuna 1,1041,C1041AAP
-58.4660437004157,-34.5740045585532,354,Embajada Republica de Georgia,Embajada,Georgiana,4554-5176,,http://argentina.mfa.gov.ge,,,14 de julio,1656,,,,,Villa Ortuzar,Comuna 15,1430,C1430END
-58.4275339148224,-34.5928533668452,430,Asociación Helénica de Socorros Mutuos,Institución Cultural - Social,Griega,4831-1752,,www.sandemetrio.org.ar/,secretaria@sandemetrio.org.ar,,Av. Scalabrini Ortiz,1331,,,,,Palermo,Comuna 14,1414,C1414DOA
-58.4292752312555,-34.5960576201404,19,Asociación La Helénica de Buenos Aires,Institución Cultural - Social,Griega,4773-1546,,www.helenica.com.ar,info@helenica.com.ar,,Julián Álvarez,1030,,,,,Villa Crespo,Comuna 15,1414,C1414DRV
-58.4293186935263,-34.5960850221516,20,Iglesia Catedral,Institución Religiosa,Griega,4777-6222,,,,,Julián Álvarez,1030,,,,,Villa Crespo,Comuna 15,1414,C1414DRV
-58.3866519041204,-34.6214047446714,142,Unión Helénica Peloponense de la América del Sud,Institución Cultural - Social,Griega,4304-7219,,www.peloponense.org.ar,info@peloponense.org.ar,,Humberto Primo,1470,,,,,Constitucion,Comuna 1,1103,C1103ADD
-58.4304015857458,-34.5962143467635,21,Arquidiócesis Ortodoxa Griega de Buenos Aires,Institución Religiosa,Griega,4508-5402/03/04,,www.ortodoxia.com,buenosaires@ortodoxia.org,,Lerma,260,,1,,,Villa Crespo,Comuna 15,1414,C1414AZF
-58.4302721145128,-34.5963531134902,22,Instituto Griego Atenagoras - Nivel secundario,Institución Educativa,Griega,4777-2124,,www.egea.edu.ar,infosecundario@egea.edu.ar,,Lerma,242,,,,,Villa Crespo,Comuna 15,1414,C1414AZF
-58.4294280892993,-34.5961572967461,23,Instituto Griego Atenagoras - Nivel inicial y primario,Institución Educativa,Griega,4776-6398 / 4776-8176,,www.egea.edu.ar,,,Julián Álvarez,1030,,,,,Villa Crespo,Comuna 15,1414,C1414DRV
-58.3867118174028,-34.6214047820071,143,Federación Panhelénica de Argentina,Institución Cultural - Social,Griega,4304-7219 / 4508-5403,,www.fepha.org.ar,federación@gmail.com,,Humberto Primo,1470,,,,,Constitucion,Comuna 1,1103,C1103ADD
-58.4184722777721,-34.6557473968737,373,Helénica Panelinion,Institución Cultural - Social,Griega,4919-9765,,panelinion.org.ar/entidades.html,eventospanelinion@hotmail.com,,Av. Francisco Ravanal,1418,,,,,Nueva pompeya,Comuna 4,,
-58.4020277862177,-34.5909443909955,779,Asociación Cultural Helénica,Institución Cultural - Social,Griega,4826-2777,,www.nostosonline.gr,nostosargentina@gmail.com,,Juncal,2481,,8,J,,Recoleta,Comuna 2,1425,C1425AYA
-58.3758327359178,-34.6088451584811,588,Asociación Argentina de Cultura Helénica,Institución Cultural - Social,Griega,4342-8935,,cariatide.tripod.com/cariatide,jbrignone@hotmail.com,,Av. de Mayo,666,,,,,Monserrat,Comuna 1,1084,C1084AAO
-58.4184243148178,-34.6557316270142,374,Iglesia San Nicolás,Institución Religiosa,Griega,4919-9765,,,,,Av. Intendente Francisco Rabanal,1418,,,,,Nueva Pompeya,Comuna 4,1437,C1437FPO
-58.3997296909717,-34.5786110269273,428,Embajada de Grecia,Embajada,Griega,4805-1100,4806-4686 / 4807-5344,,gremb.bay@mfa.gr; grembsecr.bay@mfa.gr,,Ramón Castilla,2952,,,,,Palermo,Comuna 14,1425,C1425DZF
-58.3997680480093,-34.5786670945414,429,Consulado de Grecia,Consulado,Griega,4805-1100,4806-4686,www.mfa.gr/missionsabroad/en/Argentina-en,grcon.bay@mfa.gr,,Mariscal Ramón Castilla,2952,,,,,Palermo,Comuna 14,1425,C1425DZF
-58.3788457687036,-34.5930564853456,855,Embajada,Embajada,Guatemalteca,4313-9180/9181,,www.facebook.com/EmbaGuateArgentina/,Embajadaguatemala@fibertel.com.ar,,Juncal,802,,3 H,,,Retiro,Comuna 1,1062,C1062ABF
-58.4051091313499,-34.6180018637841,253,Asociación de Guatemaltecos en Argentina,Institución Cultural - Social,Guatemalteca,,,,Asociacionguateargentina@gmail.com,,Catamarca,666,,,,,Balvanera,Comuna 3,1231,C1231AAD
-58.4022337151454,-34.5781697195573,432,Consulado de Haití,Consulado,Haitiana,4802-5979 / 4807-0211,,,,,Av. Pte. Figueroa Alcorta,3297,,,,,Palermo,Comuna 14,1425,C1425CKL
-58.4021953309491,-34.5782109586569,431,Embajada,Embajada,Haitiana,4802-5979 / 4807-0211,,http://Embajadahaiti.com/,amb.argentine@diplomatie.ht,,Av. Pte. Figueroa Alcorta,3297,,,,,Palermo,Comuna 14,1425,C1425CKL
-58.3804891612329,-34.5954556032742,878,Embajada de Honduras,Embajada,Hondureña,5199-7078,,http://embajadahonduras.com.ar,emb.hondurasar@gmail.com/embajada@embajadahonduras.com.ar,,Av. Santa Fe,936,,6,,,Retiro,Comuna 1,1059,C1059ABQ
-58.3914570065459,-34.5910969443644,796,Consulado de Honduras,Consulado,Hondureña,4803-0077 / 4803-1769,,www.embajadahonduras.com.ar,Consulado@embajadahonduras.com.ar,,Av. Callao,1564,,2,,,Recoleta,Comuna 2,1024,C1024AAO
-58.4557135818836,-34.5661491301258,728,"Congregación Evangélica Luterana Húngara ""La Cruz de Cristo""",Institución Religiosa,Húngara,4790-0551,,,lacruzdecristo@uol.com.ar,,Amenábar,1767,,,,,Belgrano,Comuna 13,1426,C1426AKG
-58.4573863151815,-34.5575636768704,727,Asociación Civil de Música y Cultura,Institución Cultural - Social,Húngara,4782-9165 / 4788-8889,,www.arshungarica.com.ar,arshungarica@hotmail.com,,Cuba,2445,,,,,Belgrano,Comuna 13,1428,C1428AEM
-58.4217218359362,-34.5900968925118,463,Federación de Entidades Húngaras en la Argentina,Institución Cultural - Social,Húngara,4551-4903 / 4542-9877,,,cvhefty@yahoo.com.ar nvttay@aol.com,,Araoz,1857,,,,,Palermo,Comuna 14,1414,C1414DQK
-58.4217756120029,-34.5901259220486,464,Asociación de los Húngaros Católicos en la Argentina MINDSZENTYNUM,Institución Cultural - Social,Húngara,4864-7570,,www.mindszentynum.org,mindszentynum@fibertel.com.ar info@mindszentynum.org,,Aráoz,1857,,,,,Palermo,Comuna 14,1414,C1414DQK
-58.3768824470254,-34.6064330828345,657,Cámara Argentina Húngara de Comercio e Industria,Institución Profesional,Húngara,,,,,,Av. Sáenz Peña,720,,9,E,,San Nicolas,Comuna 1,1035,C1035AAP
-58.4404394080067,-34.5697417726556,462,Embajada,Embajada,Húngara,4553-4646,,,Embajada@embhungria.com.ar; secretarg@embhungria.com.ar;  mission.ue@mfa.gov.hu,,11 de Septiembre,839,,,,,Palermo,Comuna 14,1426,C1426BKC
-58.4704064960717,-34.5757058181267,355,Consulado de Hungría,Consulado,Húngara,4555-6862,,http://www.kormany.hu/en,"consulate.bue@mfa.gov.hu, embajada@embhungria.com.ar",,Virrey del Pino,4025,,,,,Villa Ortuzar,Comuna 15,1430,C1430CAM
-58.4419555363941,-34.5739507506136,465,Templo Hare Krishna: Iskcon Argentina,Institución Religiosa,India,,,facebook.com/iskcon.argentina,,,La Paz,353,,,,,Palermo,Comuna 14,1426,C1426AGE
-58.3704907362384,-34.5964874359574,879,Embajada de India,Embajada,India,4393-4156 / 4393-4001,4393-4063,http://www.indembarg.in/,consular@indembarg.org.ar,,Av. Eduardo Madero,942,,19,,,Retiro,Comuna 1,1106,C1106ACW
-58.3886016834143,-34.5890570822151,798,Bengal,Gastronomía,India,4515-0085,,,,,Avenida Callao,1823,,,,,Recoleta,Comuna 2,1024,C1024AAE
-58.407126070647,-34.5937720560299,797,Tandoor,Gastronomía,India,4821-3676 / 4823-2849,,http://www.tandoor.com.ar/,info@tandoor.com.ar,,Laprida,1293,,,,,Recoleta,Comuna 2,1425,C1425EKE
-58.3791126888849,-34.5939227045286,880,Bengal,Gastronomía,India,4314-2926,,,,,Arenales,837,,,,,Retiro,Comuna 1,1061,C1061AAC
-58.4419066053985,-34.5739776880701,466,Templo Hare Krishna: Iskcon Argentina,Gastronomía,India,,,,,,La Paz,353,,,,,Palermo,Comuna 14,1426,C1426AGE
-58.4226423426372,-34.5899408414458,467,Taj Mahal,Gastronomía,India,4831-5716,,http://www.tajmahalresto.com/,tajmahalbuenosaires@hotmail.com,,Nicaragua,4345,,,,,Palermo,Comuna 14,1414,C1414BVA
-58.4372880865582,-34.5836372335815,468,Mumbai,Gastronomía,India,4775-9791,,,,,Honduras,5684,,,,,Palermo,Comuna 14,1414,C1414BNF
-58.4253275015416,-34.5913869774766,469,Gran Dabbang,Gastronomía,India,4832-1186,,http://www.grandabbang.com/,,,Av. Scalabrini ortiz,1543,,,,,Palermo,Comuna 14,1414,C1414DOC
-58.3998475255895,-34.5794816970652,470,Embajada de Indonesia,Embajada,Indonesia,4807-2956 / 4807-2211,,www.kemlu.go.id/buenosaires/,emindo@indonesianembassy.org.ar,,Mariscal Ramón Castilla,2901,,,,,Palermo,Comuna 14,1425,C1425DZE
-58.4016619299024,-34.5785254879872,471,Embajada de Irán,Embajada,Iraní,4802-4821 / 4802-1470,,,Embajadairan@fibertel.com.ar,,Av. Figueroa Alcorta,3229,,,,,Palermo,Comuna 14,1425,C1425CKL
-58.4558402731472,-34.6159201077162,78,Instituto  Monseñor Dillon,Institución Educativa,Irlandesa,4581-4159,,www.monsdillon.esc.edu.ar,mdillon@monsdillon.esc.edu.ar,,Alte. F Seguí,863,,,,,Caballito,Comuna 6,1406,C1406BRM
-58.4676802672615,-34.5579416069071,913,Fahy Club,Institución Cultural - Social,Irlandesa,4544-1078,,www.fahyclub.com.ar,info@fahyclub.com.ar,,Congreso,2931,,,,,Nuñez,Comuna 13,1428,C1428BVU
-58.3942074232516,-34.6033954751556,276,Asociación Argentina Irlandesa de Capital Federal,Institución Cultural - Social,Irlandesa,4953-3562,,,,,Lavalle,1914,,,,,Balvanera,Comuna 3,1051,C1051ABD
-58.3941463908719,-34.6033921817248,275,"Asoc. Arg. Irlandesa  ""Almirante Brown""",Institución Cultural - Social,Irlandesa,,,https://www.facebook.com/pg/argentinoirlandesa/about/?ref=page_internal,asoargirl@yahoo.com.ar,,Lavalle,1914,,,7,A,Balvanera,Comuna 3,1051,C1051ABD
-58.3729785358905,-34.5960886907685,881,The Kilkenny,Gastronomía,Irlandesa,4312-9179,,,,,Marcelo T. de Alvear,399,,,,,Retiro,Comuna 1,1058,C1058AAA
-58.4568379797239,-34.6130211819547,75,Colegio Santa Brígida,Institución Educativa,Irlandesa,4581-1268,,www.santabrigida.esc.edu.ar,sb@santabrigida.esc.edu.ar,,Av. Gaona,2068,,,,,Caballito,Comuna 6,1416,C1416DRV
-58.4703069565104,-34.572279080647,233,Parroquia San Patricio,Institución Religiosa,Irlandesa,4552-6780,,www.sanpatricio.org.ar,consultas@sanpatricio.org.ar,,Estomba,1942,,,,,Villa Urquiza,Comuna 12,1430,C1430EGJ
-58.4660171972818,-34.568173846443,729,Colegio Saint Brendans,Institución Educativa,Irlandesa,4555-5002,,www.stbrendans.esc.edu.ar,mscanlan@arnet.com.ar,,Superí,2057,,,,,Belgrano,Comuna 13,1430,C1430FDE
-58.4565051038241,-34.6129018937336,76,Asociación Católica Irlandesa,Institución Cultural - Social,Irlandesa,4582-3398 / 4582-5745,,www.acirlandesa.org.ar,administracion@acirlandesa.org.ar,,Av. Gaona,2068,,,,,Caballito,Comuna 6,1416,C1416DRV
-58.4453426461833,-34.6227618168209,77,Colegio San Cirano,Institución Educativa,Irlandesa,4431-7069,,www.colegiosancirano.com,info@colegiosancirano.com,,Víctor Martínez,30,,,,,Caballito,Comuna 6,1406,C1406CDB
-58.4336419158874,-34.5836120015767,472,Clipper,Gastronomía,Irlandesa,4777-6760/8628,,,,,Humboldt,1893,,,,,Palermo,Comuna 14,1414,C1414CTS
-58.431418579155,-34.5872505695509,473,Down town Matias,Gastronomía,Irlandesa,4834-6674,,,,,Uriarte,1657,,,,,Palermo,Comuna 14,1414,C1414DAQ
-58.4292229371402,-34.5877663205689,474,Sullivan´s Irish pub & restaurant,Gastronomía,Irlandesa,4832-6442,,,,,El Salvador,4919,,,,,Palermo,Comuna 14,1414,C1414BPO
-58.4636246738908,-34.5673324516465,730,Down town Matias,Gastronomía,Irlandesa,4545-1050,,,,,Echeverría,3195,,,,,Belgrano,Comuna 13,1428,C1428DSE
-58.3869960488741,-34.5862985578339,799,Embajada de Irlanda,Embajada,Irlandesa,5787-0801 / 4808-5700,,,buenosairesembassy@dfa.ie,,Av. del Libertador,1068,,6º Piso,,,Recoleta,Comuna 2,1112,C1112ABN
-58.3724603943882,-34.5996011851715,658,Down town Matias,Gastronomía,Irlandesa,4311-0327,,,,,Reconquista,701,,,,,San Nicolas,Comuna 1,1003,C1003ABO
-58.3931292532378,-34.5856564943584,800,Down town Matias,Gastronomía,Irlandesa,4802-4141,,,,,Av. Pueyrredón,2501,,,,,Recoleta,Comuna 2,1119,C1119ACI
-58.3728361771491,-34.6179350987441,204,Breoghan Brew Pub,Gastronomía,Irlandesa,4362-4750 / 4300-9439,,https://www.facebook.com/pg/Breoghan-Brew-Bar,,,Bolívar,860,,,,,San Telmo,Comuna 1,1066,C1066AAR
-58.4677713347542,-34.557980910854,912,Federación de Sociedades Argentino - Irlandesas,Institución Cultural - Social,Irlandesa,,,,fsairlandesas@yahoo.com.ar,,Av. Congreso,2931,,,,,Nuñez,Comuna 13,1428,C1428BVU
-58.3775518529561,-34.6091163301305,608,The clover irish pub,Gastronomía,Irlandesa,4331-9700,,,,,Piedras,78,,,,,Monserrat,Comuna 1,1070,C1070AAB
-58.3916770129091,-34.5863139090367,801,Down town Matias,Gastronomía,Irlandesa,4802-4141,,,,,Junin,1960,,,,,Recoleta,Comuna 2,1113,C1113AAX
-58.4482099777215,-34.6075521267051,83,"Circolo Italiano Argentino ""Liber Piamont""",Institución Cultural - Social,Italiana,4581-5189,,,,,Manuel A. Rodríguez,1191,,,,,Caballito,Comuna 6,1416,C1416CMA
-58.4963745903261,-34.6201186651498,135,Padovani Nel Mondo Pcia. de Buenos Aires,Institución Cultural - Social,Italiana,4729-3885,,,,,J. A. García,4322,,,,,Floresta,Comuna 10,1407,C1407FWV
-58.4755866100284,-34.6384107698548,136,Sociedad Recanatese B. Gigli,Institución Cultural - Social,Italiana,4652-8747,,,,,Directorio,3615,,,,,Floresta,Comuna 10,1407,C1407HFD
-58.3732211383285,-34.6104606945349,611,Federación Argentina de Asociaciones Lombardas,Institución Cultural - Social,Italiana,4342-2195,,www.mialombardia.com.ar/lombardosargentina.htm,"lombardosbuenosaires@hotmail.com
boffi@sinectis.com.ar",,Bolívar,218,,5,,27,Monserrat,Comuna 1,1066,C1066AAF
-58.4216399291367,-34.6307127554595,170,Cinquefrondi,Institución Cultural - Social,Italiana,4923-1044,,,ferrarolucio@gmail.com,,Treinta y Tres Orientales,1392,,,,,Boedo,Comuna 5,1257,C1257ACH
-58.4825284694121,-34.6368979839727,179,"Circolo ""La Trevisana""",Institución Cultural - Social,Italiana,4671-8446,,"lo estan creando en esos dias, pero todavia no se conoce la direccíon",crossi@icssa.com.ar,,Diputado. O. Benedetti,195-199,,,,,Velez sarsfield,Comuna 10,,
-58.5066910155785,-34.6273130431099,180,Sociedad Giovanni Gentile,Institución Cultural - Social,Italiana,4566-8448,,,,,Juan Agustín García,5270,,,,,Velez Sarsfield,Comuna 10,1407,C1407FXN
